ca_county,d_year,web_q1_q2_increase,store_q1_q2_increase,web_q2_q3_increase,store_q2_q3_increase
Waseca County,1998,1.17729467430054078948,1.09639234301475987237,1.84490373807777271399,1.72813950457982121514
Dyer County,1998,1.04935331723548697964,1.02530233673771799901,2.21019162236574408454,1.83459944426743800037
Madera County,1998,1.23641248707373288798,1.13630640747618358555,1.81866433484477801301,1.57318759373696809840
Cheshire County,1998,1.22062552587897927520,1.12360342871044441439,1.98949513483596928498,1.80336690038122797167
Saguache County,1998,1.20622391076702998587,0.98126821048442575620,1.77836749360468947568,1.71804718989086662875
Colleton County,1998,0.95397666722066017892,0.90629533027263091040,1.80385039051465417303,1.78088648566698923154
Pickaway County,1998,1.31585608040551051206,1.23254675457186705924,1.92594986688463292290,1.53219689937711484904
Navajo County,1998,1.12707506824415385968,1.00985563886461086122,2.07368243414570011957,1.61838976356852670038
Laclede County,1998,1.13097689401448360891,0.98731192659751241658,1.94750448454730546623,1.93081164494168801974
Albemarle County,1998,1.05762967615473623523,1.00466328543150617367,2.30962546685204534740,1.96991101370053825777
Caddo Parish,1998,1.16986133552747352154,1.08146917658121943641,1.74059242656970897741,1.73397972339504200237
Edmonson County,1998,1.36189969661015218879,0.96414464125209204156,1.83085034904521039926,1.75555983339057430728
Staunton city,1998,1.13618172959946934773,1.05661595758928784827,1.93981840361622162367,1.71771206443404783475
Kitsap County,1998,1.32265004505139230648,0.97169403448318863278,1.96780748322338412875,1.88457936959419833786
Iosco County,1998,1.14753357276203518428,1.13848649714028820831,2.08611717082791449574,1.87982178417584888982
Robertson County,1998,1.05670340476479581137,1.03165409407137108277,1.87726006236959868590,1.78856847685267841460
Ringgold County,1998,1.11789961156892289494,0.89494468876523623484,2.15830464987097603009,1.77838410550693741299
Sheboygan County,1998,1.20559894742437338567,1.11523731463805184024,1.81461393282593126710,1.80803155315638579009
Darlington County,1998,1.13304499631141983288,0.99632824069677778670,2.19798630933513424654,1.86343671572317971169
Carver County,1998,0.94726744506924856690,0.77704601120969561900,2.71570456000796838446,2.11887030619885249383
Hayes County,1998,1.42546297017944914950,0.94247422900179520189,2.11932149353153489812,1.87034431541582986579
Lowndes County,1998,1.08613725427818003547,1.01255007012929682688,1.93193454360908747451,1.75289911669304971972
Stephenson County,1998,1.27118140571698998341,1.15099612113189791010,1.92031659669994260985,1.91200547990557040082
San Francisco County,1998,0.96845578106857594053,0.94995631957636642661,2.31764166797258277941,1.72184793392186943426
Haskell County,1998,1.09588219978425768768,1.05597732205604398975,1.84159116989064314631,1.74547995723877584792
Leelanau County,1998,1.22958113536841441120,0.99275966351228316362,1.97738218981914101230,1.93965827712076920953
Love County,1998,1.46685791229616411014,1.23659538630966274496,2.17885997861779784364,1.80268889480123192218
Rowan County,1998,1.12855710304884432580,0.97901972069681344071,2.02948920950648965810,1.93179325195912385028
Colfax County,1998,0.99579270770934003227,0.97365929365706141816,2.00472536412935894848,1.87818764145916660261
Susquehanna County,1998,0.96246671252963960114,0.95725762789055678236,1.84550548735356359393,1.78651266744081363136
Newport News city,1998,1.20369076503809397095,1.06882648237338818323,1.98761730924052613753,1.72305225486859212121
Judith Basin County,1998,0.82391935180018882054,0.81432905569626858818,2.07351506334242573582,1.86952125122832160398
Beaufort County,1998,0.96388002343978373652,0.96126370531347073951,1.86105854057607547261,1.85951600928330296967
Ontario County,1998,1.09528213764243216966,0.89325161356810637733,1.91174250926752470829,1.67629822856247776905
Muskingum County,1998,1.37393253662161668724,1.24819121439692688484,2.12062833950872766896,1.84892839624513269156
Amherst County,1998,0.88187090703609331791,0.86062079009006725270,1.91853184214021707411,1.84989615518951681906
Loudoun County,1998,1.23634071867695364599,0.99733705374490481657,1.71659948526028709172,1.64521607847188438194
Tripp County,1998,1.03858561369139024139,0.90496291552473407435,2.22787123104547598954,1.94987772849229137983
Hampton County,1998,1.42308262263488852294,1.08243904714932519305,2.07396772624117343019,1.64510545240200141450
Highland County,1998,1.25520035434693825330,1.14981993265593162495,1.82970743197327868978,1.67251641865940826967
Oglethorpe County,1998,1.43475895725517147697,1.32152492331868375538,1.90692270176381594288,1.64325234968420464141
Hughes County,1998,0.98336909208911632527,0.92531572476201719002,2.06130999905564528775,1.98191783356861009834
Yuba County,1998,1.12421113552334097612,1.02442611401537462199,2.06737987365455143056,1.88289538795262603406
Sierra County,1998,1.25392856155110716214,1.08312836005512809075,1.83278775845022242472,1.74486899554947526285
Crosby County,1998,1.11826726983172756626,0.94623253004399456288,2.02392319496040058900,1.93674969278501860239
Fentress County,1998,1.24962413107585859128,1.01753093439103223524,1.91682522195442216809,1.89926434717155868087
Siskiyou County,1998,1.31163418929985026770,1.11288551606400117981,2.13302687156155847049,2.09147075755853611583
Mercer County,1998,1.03959606423826705543,1.03183707126238946720,1.87859344132916847012,1.77227079525305718221
Hooker County,1998,1.04575395046988269183,0.94382004642966359089,1.97243033098470981758,1.92138003427418284888
Frontier County,1998,1.22416386247405252694,1.02331228655276457275,1.88961488918833913371,1.85646681728600966946
Churchill County,1998,1.24914619626267592906,1.01621643184543531517,1.85208248976208361636,1.74767962894091778629
Cortland County,1998,1.11588719643577699203,0.96479282161345971892,2.03642482888174942395,1.78174091692372660226
Rankin County,1998,0.94455258843976838695,0.94049225873999160405,2.04036359788149851221,1.99432512941182390181
Prentiss County,1998,1.11880576761865492757,1.10849975532084730600,2.02343627580072709349,1.83179725116528121025
Beltrami County,1998,1.14872513020327049738,0.94411406575383991906,1.97695592859901246858,1.87428886979123631128
Blanco County,1998,1.13821771240970273189,1.08527950694889279403,2.03203306873435906413,1.69792038826478138131
Bryan County,1998,1.23170777436159224809,1.00998614136380681237,1.82446324756700816238,1.81563672375990623322
Lumpkin County,1998,1.49710259707088391377,1.12829285898926159479,1.76300130548322842786,1.73164820956073550648
Eastland County,1998,1.59708633491418546988,1.06992074656919364697,1.94229435082647393840,1.72157415234259834117
Bannock County,1998,1.12380137237894169644,0.94818087136198766601,2.03757120557941832454,1.97275392530740994251
Nueces County,1998,1.12503388235433152234,0.90845667673456114667,2.33178599096999499634,2.15184051831924018405
Craig County,1998,1.23090623019341668223,0.90329023912702492724,1.82266349688555697291,1.81687101329119018040
Ouachita County,1998,1.00686957529797602398,0.98448476649875006499,1.90558691141108396286,1.81228554088712309419
Cottonwood County,1998,1.23718802651347029458,1.04368175015248745866,1.97987093687622940604,1.80970025511626523805
Haywood County,1998,0.92110894674918321617,0.91257939506649262986,2.34656144275892722393,1.96117461116337535964
Big Horn County,1998,1.38727599664030117014,0.94506031382903797134,1.79014250095180353433,1.75921732395244919626
Coffey County,1998,1.74136741065921934217,0.98870457148158800632,2.03282611264003558224,1.90144477204218494477
Benson County,1998,1.03898896449659096716,0.99393792822679348592,2.04555239921655033508,1.75948620056380339339
Bennett County,1998,1.10849997046540305949,1.06912605160191418709,1.80267726148264972466,1.74999809149094811527
Wallowa County,1998,1.07029079531950625718,0.91071635337275361226,2.18473441045184016942,2.09623591908727171297
Suffolk city,1998,1.20684934428367989588,1.14085328096448216496,1.99944604144411460463,1.68291739493209226149
Bedford County,1998,1.12424574067187078805,1.07093270902003308890,1.80978686531864718318,1.72625963312234671768
Duval County,1998,0.95988660358901574248,0.93826941309978799523,2.12103937556559375726,2.05324556619371033972
Clare County,1998,1.05722871025232320440,0.88254840429241089373,1.84948328557531980961,1.76689453546237177088
Isanti County,1998,1.43827886319002816069,1.15637671090848869079,1.83592986400649631102,1.80541167089147360736
Wilson County,1998,1.07928892276626448646,0.95750748528588952150,2.20083029072901586164,1.98195322156414683410
Baylor County,1998,1.30608522559370763014,1.10307065096261911965,1.94421144028521773797,1.52800020762380705713
Minidoka County,1998,1.16079044497062764849,0.84670728379199787127,2.04824253953839690551,2.01797731792113872661
Virginia Beach city,1998,1.40318251073095227129,1.15092546458977838313,1.83846583516131321479,1.72461443885827075822
Forsyth County,1998,1.10106885988305266941,0.94515276826552624081,2.12834380004939833840,1.91904429781528224797
Howard County,1998,1.00932435473993385071,0.98157175215972475982,1.96664245755003675052,1.93570413049321539959
Jay County,1998,1.08058933148934946831,1.00758326944099816011,2.05641572952122729240,1.76688921690389429236
Houston County,1998,1.11742284473773109756,1.08800937709398016503,1.79485717583725596284,1.72569982642952387010
Huerfano County,1998,1.29170631530058663338,1.08873018402213582446,1.76545048020797467142,1.60040366995350386644
Deuel County,1998,1.23592403099437170912,0.97094871038203034466,2.32545413066752077500,1.81381913685328533359
Green County,1998,1.24155604070541045778,1.04341416275161535296,1.88618221934129479067,1.80139739400015822528
Schuyler County,1998,1.03154062044434748095,0.97683253516674939121,2.04724135361796777611,1.80388782773337995416
Hudspeth County,1998,1.04622400115399663979,0.93484142922482979657,2.22154279133272334348,1.90769060937273709220
Sharkey County,1998,1.04134643985609708176,0.93180264633933602759,2.40095077759529895082,2.02129163193643892270
Walthall County,1998,1.24205405018262679026,0.89718960078516224048,2.16870326550424937913,1.93433955300789525391
Person County,1998,0.92375633816056526544,0.91434174102685041266,2.41274300924723808600,1.98218999864924464663
Bear Lake County,1998,1.37465094702149955862,1.01903935542377729184,1.79833450459106993696,1.68585340162738923252
Danville city,1998,0.99501508277181451731,0.94321711176169629235,2.89819271359111033033,2.20641853253343333174
Pearl River County,1998,1.10567575519791053973,0.94619860867726047375,1.95179292562168188923,1.88051978320072684881
Wharton County,1998,1.19382701055745077274,0.99827689009215566778,1.99899760468347471249,1.68023026838835699492
Licking County,1998,1.06933649479335215190,1.06548709937557246121,2.17435507724432073191,1.82212496837735901914
Allen Parish,1998,1.14912223327519582477,1.05367823286000411183,2.01044479086769309590,1.78956716739027337644
Le Flore County,1998,1.06995609475065467245,1.05399555903198116393,2.33589942259654119779,1.78957866393925863368
Sedgwick County,1998,1.18503026831285975169,1.03122133288048264730,2.31332720536507779690,1.86606656881082565483
Tucker County,1998,1.04184422016625665496,0.91853189511385783342,2.10744585227107344709,1.93579937503688409349
Poweshiek County,1998,1.28502432964048005687,0.99339335992986479646,1.99346082796845825846,1.62740668875905863785
Harnett County,1998,1.09330390063961105649,0.99565218738090884219,1.93186831788940173925,1.79412534773318698237
Stafford County,1998,1.16652147498719715096,1.04737943104697161484,1.86247910904830348198,1.71606057568757055951
Lenoir County,1998,0.95429616456004902920,0.94060307679863873295,2.02433161264776095316,1.98265618154926585426
Nicollet County,1998,0.94373508106000045881,0.93151763690725490306,2.33271919378909802969,2.02505415798726048825
Owen County,1998,1.10979700047910952180,1.10114800629230027570,1.88190653346316144947,1.71295337929207037954
Rosebud County,1998,1.00304045104148274176,0.89121420686230199191,2.36375077244766817502,1.73788462428533273894
Conejos County,1998,1.10060964953491860928,0.89344393763375105363,2.04737350994744130140,1.99519271972139931883
Clifton Forge city,1998,1.23043217306687591124,0.86293271281636178595,2.67540404335877286087,2.08244588347149358945
Collin County,1998,1.32445115301537623501,1.14167639065305481016,1.70902581663922189168,1.65958585546860185156
Henry County,1998,0.99184297384558598740,0.97590404157423832535,1.91883609916914049505,1.87632146542180062533
McCulloch County,1998,1.30514748392834622519,1.05065804489167828908,2.02294288361507800467,1.71251680363486765470
Val Verde County,1998,1.08144365969059676635,0.99588604058202078474,1.99377377074356070969,1.73194732746580504968
Paulding County,1998,0.99707141603253995928,0.95754477473130015710,2.22103988703117650959,2.00901612752106321088
Kankakee County,1998,2.09233886144803233273,1.10457904707208293957,1.56217744432006599621,1.50692880481310356182
Wapello County,1998,1.00014379450204726631,0.93618102961405997294,2.19568312277154662510,1.69940961742646223751
Leflore County,1998,1.45362257875264056258,1.10277889627020870208,1.84586255190697495064,1.66474450884690568351
Barnwell County,1998,0.85874171093834062284,0.84123728259378625871,2.03887547045652217601,1.99372799294553688455
Dona Ana County,1998,1.10918054767687859975,1.01541746155450147569,1.87283004129192184364,1.70486885660692562235
Penobscot County,1998,1.14591387011913503191,1.03723960824435997791,1.99403921814921836701,1.89459181644910814018
Aroostook County,1998,1.10202130163716878074,1.01590926845151007364,1.85441664392642695253,1.74312077287563986061
Pontotoc County,1998,1.04955055572386426720,0.99453864660631313835,1.94900926072633182144,1.91465377117412390091
Lyon County,1998,0.98065104819864221675,0.93734692896748338235,2.01537732903719209216,1.85578667822178460010
Wilkin County,1998,1.09207641020937904334,1.03664735863060490885,2.25876309501328154248,1.87150456605969409931
Cambria County,1998,1.16092776423362319610,0.95314570020234837679,1.97790685531961828791,1.91392194018721828449
Cameron Parish,1998,1.16301091076039832785,1.08051654712088021016,1.98333507289390318021,1.64601906247199660231
Kern County,1998,1.33778767166560167741,0.98074953916103772888,1.86424172493577114744,1.78828697324690792267
Yukon-Koyukuk Census Area,1998,1.11233485297533507113,1.07862944719408031262,1.91032858686863352620,1.89687523486907156851
Linn County,1998,0.99306402337836250058,0.98326637267600176738,2.12874557668168954765,1.86162017466923018838
Pike County,1998,1.02748918447731164320,1.01181881865154145805,1.94863496177092982806,1.83764856213408043384
Brule County,1998,1.36761132314444791161,1.18077248899111391918,1.85983334754464782746,1.56723984891291001157
Anne Arundel County,1998,1.10328848299163584921,0.86865992857642487244,2.10410433484972518782,1.92622521126286851871
Dukes County,1998,1.14613076534490342456,0.94218323616823377346,1.83043102228342805995,1.80930787774910902659
Luce County,1998,1.27379154137938269535,1.00423757000315082261,1.83313844250408585642,1.68898276658811402548
Harlan County,1998,1.10655006754625070705,0.97229031900953870364,2.03039531124637004625,1.92784344254320908461
Sawyer County,1998,0.92575609874186585984,0.86050928793763673216,2.35516172236749955547,1.99299613768607438481
Rockingham County,1998,0.99811288901985873072,0.99674447959557971474,2.00144580714132545173,1.89382871183436392203
Iredell County,1998,1.18363643930146053826,1.04200472265935714745,2.14528002005261895989,1.76735309746546393863
Butler County,1998,1.06307706907722168226,1.00164749095518660287,1.80089895888714213412,1.74807300711469134627
Union County,1998,1.06127263931190541863,1.00452789247913357539,1.87001308607618539117,1.86680767664236706155
Casey County,1998,0.93059358942162620798,0.92999191825701817096,2.07362959799891581196,1.80560680697209805615
Jackson Parish,1998,1.20589951479484272243,1.08953037264007617013,2.05838964831449680328,1.71641187350576314994
Hamlin County,1998,0.98303620442516602975,0.94784559551892170224,1.84751961134610652146,1.84183667525693877869
Ramsey County,1998,0.96454056076313242352,0.91017695312645210717,1.88251277798949902055,1.84140025333265039386
Brooke County,1998,1.26509676127555682230,1.03451170693869112393,2.39933300050437233640,2.02284006290209665726
Garden County,1998,1.31689005068582036850,0.89219977302753949515,2.06126782265566982600,1.82413430371464006382
Spink County,1998,1.46298137517279901778,1.07170967885948170018,2.20147443128218206069,1.85062212561237763885
Kittson County,1998,1.28038646079326776225,0.89949538555200455141,2.13753017815442957427,1.93267227538304226358
Blount County,1998,1.21808736824074928955,0.93303738301197224595,1.86476683602910785774,1.83899422138240726877
Redwood County,1998,1.17566207462035611828,1.05791250906630226112,2.03489980978417023785,1.79168335731571242187
Panola County,1998,1.21527100569169007946,1.19084984166047753274,2.12038453581863199765,1.74523874221366499341
Laurens County,1998,1.00673912195987651008,0.98428220591821203699,2.13318256119011032136,1.78215371581810805955
Scotland County,1998,1.41335364494120507231,1.11532968542022727871,2.13101685708760225757,1.82258106771316163077
District of Columbia,1998,1.23459064467682096592,1.08118349313068498929,1.99200019838674201529,1.86100718723972683623
Albany County,1998,1.05208744009098335577,1.01033721636890970452,1.94026207747083846853,1.71406154646694886422
Burleson County,1998,1.00388741907425642102,0.93220454212324382298,2.19476276491892517004,2.05601628798145481119
Anson County,1998,0.91145584181950374415,0.90556234387764945763,2.30517116200583421014,2.02718946469803069476
Greensville County,1998,1.11125669074167774394,0.85567764591457578797,2.21022055595305874416,2.05414257120042335115
San Augustine County,1998,1.19748946565317953756,1.15962161968335357149,1.96080433840585173031,1.70751174427380821717
Lapeer County,1998,1.12251041595039147600,1.04497011180160607841,1.79452349562151849345,1.72388245611158920908
Nodaway County,1998,0.98791750448180099075,0.98619453283314044567,1.93019596084254368324,1.78799424823631701861
Chouteau County,1998,1.88970444704060061455,1.10005222732752244916,2.14063661547977512601,1.89625649838007630077
Hunterdon County,1998,1.35997744161427521280,1.11134688230335345605,1.95830529891330363388,1.70388933341154381920
Matagorda County,1998,1.26557871869062712268,1.12442760487314970061,1.82713441939674125480,1.79442808905631721771
Northwest Arctic Borough,1998,0.90418274470939706933,0.88289443159433851836,2.04387028676302328291,1.88020832231905747622
San Miguel County,1998,1.17015010247675684707,0.94738673998601016284,2.13227650208973192829,1.91363517145654178434
Gillespie County,1998,1.18412952569203961239,0.94555357300383149483,2.07036050840200310144,1.99855793209298217791
Dauphin County,1998,1.19375858315655489024,1.06788340356032833210,2.22537246377903203960,1.78197866780554152006
Grays Harbor County,1998,1.10071746486554186115,0.95933231251552614617,1.87195662772476263083,1.85285288104962585108
Colbert County,1998,1.09743915715100491100,1.05751458494399223229,1.78074746765365852608,1.76494625239181552109
Johnston County,1998,1.14535145938353075841,1.01533409348242598616,2.14314181889646933687,1.85393097534064519746
Montrose County,1998,1.06551353871824936619,1.04362970634566727897,1.89292946016459711920,1.85294075916606634988
Berrien County,1998,1.11239834785193096595,0.97749524688622137181,1.87896465709870628199,1.57672343605472911122
Shenandoah County,1998,1.22414668222103140102,1.06821537451531647058,1.93387984127190248756,1.59334840883203176045
Greenwood County,1998,1.02284821829157253312,0.93949998936860822502,2.00037211220612969184,1.79022283932029243467
Atkinson County,1998,1.13954786053016118546,0.97082597164993757256,1.99636502751116662538,1.78365358503108476456
Howell County,1998,1.13172738534096023633,1.07956494154643378602,2.35988040197651913464,1.72777102239783164466
Isabella County,1998,1.02073895030833401627,0.95578254993647370559,2.12927690957206897722,1.80771453091763908042
Steuben County,1998,1.13033616169180069856,1.07652019818957527349,2.06635068360894128794,1.65450600435669470844
Brantley County,1998,1.11402718298963482083,1.01959801320173171980,2.17014089864954629784,1.82709483329136850974
Callaway County,1998,0.93309755255364128943,0.93126378411284272383,1.97710223401667116442,1.72463182407026272176
Columbiana County,1998,1.23417390474889146994,1.04684856424352421803,1.84628343663184523593,1.57978155045088565501
Sandoval County,1998,0.87758113639182503480,0.85243409052492876618,2.05010719583539398640,2.00489626669258952361
Rappahannock County,1998,0.87643171769066519860,0.87565113748614224007,2.23040085004614942914,1.83802217506555376758
Pocahontas County,1998,1.13819970175492608869,0.99864948026218386270,1.77365136794166543028,1.77278274412435714092
Sutton County,1998,0.97473815339032086804,0.88791728698420418157,2.42486568553466323929,1.89672463081021915774
Keweenaw County,1998,1.16358645088866215337,1.14694137807188543071,2.02588830195934404310,1.70725975673105946334
Salem city,1998,1.11114316373166647990,0.99121048248199533268,2.09394661439223418605,1.82089776674644375055
McKean County,1998,0.96725748590033725290,0.77844638370986372258,2.35979152003664810228,1.99656564838346510105
Mountrail County,1998,1.41333927471519813570,0.99868633812363022694,1.96697731144649305544,1.74771349715505755516
Frederick County,1998,1.07180041538301288217,0.94470513084684543634,1.85695439219293554413,1.82036687783059643935
Duplin County,1998,1.33303461446845707958,0.91506151249540341124,1.80019597702407489154,1.65903653878190512278
Barron County,1998,1.10168385642634468030,1.05153281203860182668,1.93100938967707355943,1.85841324363643727040
Waldo County,1998,1.24130983647656820334,1.08322588266338895772,2.00184761163031531024,1.61156936192846696671
Rusk County,1998,1.06233380007883567764,0.97862455479013602537,1.88372031313725424863,1.77254700783753092696
Cowley County,1998,1.08632885896840851497,0.99769609499060534186,2.00955451475843087562,1.87335537968955012856
Dane County,1998,1.15885585458267733449,0.97031788636333987112,1.89032877164318139080,1.81913475313575789103
Shawano County,1998,1.12526781123186773843,1.11644899320020194095,1.98632601516464066084,1.59580301703137116084
Barry County,1998,0.99842806914232432944,0.96906513460293973676,1.85722504461081641506,1.74281295941502709259
Powhatan County,1998,1.12489269759455265558,1.04159245813208614525,2.03826955236164172576,1.58347782713320099332
Woodson County,1998,1.12219635720770828947,1.08348258259801120029,2.46882963549549091905,1.85430009657892459149
Dundy County,1998,1.01762594144942575601,0.90153884402632322840,2.15123543583546843601,1.88615478271382749269
Pendleton County,1998,1.13986221985090426488,0.96642858974316423354,2.18106903961273226796,1.77242698789288650491
Maui County,1998,0.92099416816986844624,0.91257204187288759860,2.00395535549593324970,1.84725039478704319321
Sauk County,1998,1.06017296829361958384,0.98083411786339910512,2.17627099880460858513,2.07807737086586239059
Hood River County,1998,0.97208418323726660601,0.95756225318722428289,2.14461793938127222042,1.88856964580540002495
Boundary County,1998,1.16188942072486923600,1.06795936354272034224,2.02307510279757260993,1.93087186206360350436
Grand Isle County,1998,1.15252046226082683143,1.02391768874609670166,2.89105792756350703067,1.88766053804948152651
Camden County,1998,1.00494616699496491663,1.00326781320865511698,2.11114242890537989120,1.95952672275178915241
Dunn County,1998,1.06315626133530139452,0.97489943939577654874,2.04545260335437026900,1.97704417787642110833
Floyd County,1998,0.97115415939681864675,0.93839230431359771364,1.84515356941762791400,1.81840196519000623778
De Kalb County,1998,1.37621078998574518671,1.21311028496540213938,1.57131745806365676321,1.48152820949837385548
Montmorency County,1998,0.98260808889118286722,0.94358054800653664803,2.12864854261592518819,1.81881441488250828702
Rensselaer County,1998,0.89893588090839187024,0.84591372645025472791,2.59487661362962874595,2.16209483848730196346
Garfield County,1998,1.11800065567758516112,1.09892150145664085658,1.83096404220887012070,1.78216886111096061413
Nolan County,1998,1.06750800865150583796,1.00569166551981174764,2.04959658957084936160,1.80197429147300086949
Anchorage Borough,1998,1.24365917477563563076,1.15862683227426352618,1.57000815968569554444,1.42673472734868625276
Archuleta County,1998,1.08825188628882622330,0.96863603902862070430,1.75894270641959846244,1.72177416302230059950
Blaine County,1998,1.06916755033135116933,1.03419352839097449392,2.03602727002150537078,1.73889619295925055229
Gray County,1998,1.06502135441649364406,1.00605112780678127267,2.14455909452577692041,1.89308314090607303299
Yakutat Borough,1998,1.04408560035292563297,0.91366351484899535103,2.22383224454969583691,2.17653891889192438931
Gonzales County,1998,1.24143265081045815934,1.01903831283699366249,1.93872103365488664925,1.81064026080872952201
Tattnall County,1998,1.06909339546340786638,0.79420132253739435151,1.93189827876093214021,1.84024194700330961589
Ingham County,1998,0.99623288100210984424,0.95464117870907480039,2.06022367664696861506,1.97838796554719891657
Seneca County,1998,1.44039388516194795316,0.95174222773461099716,1.87820601649390224856,1.83503527215941859938
Taos County,1998,1.41042912970721011718,0.97618330200467509102,2.18957857145995774442,1.72347317137361510692
Phillips County,1998,1.07914679218947793070,0.98934326195222104798,2.05394237454358495802,1.86923756242792451527
Kearny County,1998,1.03071987224941841075,0.95852501138077824486,2.14938197681533625201,1.86385913329318285205
Cerro Gordo County,1998,1.19041403571944067163,1.09890837794538053525,2.05742558778324712606,1.99920790544434217471
Hot Springs County,1998,1.18573487162847820010,1.07458237402261617689,1.79912521711467550659,1.76406529612061681717
Hopkins County,1998,1.19270010502400486812,1.01483618374406340261,1.82886921074095949044,1.68296342238253693117
Lander County,1998,1.25031971794646147886,0.91327424949623703637,1.77965819824956600534,1.71937662354548595098
Unicoi County,1998,1.26248148966032555233,1.21951063650107943567,2.03100088078810634195,1.83202979068517253825
Calhoun County,1998,1.13439773778245500483,0.99517913194869899839,1.89140113950676086185,1.84590194819499658270
Creek County,1998,1.28556319168649689220,1.16170522405187989685,1.64677946793042364487,1.57751188130427391763
Acadia Parish,1998,1.01682105759932288085,0.95286480996836909007,1.85684824139450812181,1.80803513662691337067
Moffat County,1998,1.03255321326103301058,0.92089291979716967758,2.36818873895064714877,1.87549197387546494562
West Feliciana Parish,1998,0.87193395063669761752,0.84149595815326153601,2.28499352994875911623,1.89790957917536730431
Juab County,1998,1.28130941899381456844,1.06961424657365365870,1.83647012034637963475,1.80397527210396147297
Kidder County,1998,1.13748724347163826454,1.06737051049305356573,2.01530673938942858103,1.85094969632853689381
Marlboro County,1998,1.30889481343847979427,0.88845105111705855754,2.03084233984191986867,1.84946060758178672173
Burleigh County,1998,0.87837650322923690455,0.86687075840441670007,2.26984154428618534424,1.96362576923632381213
Pender County,1998,1.30393653120792002712,1.13633467114959405590,2.03251897334726143735,1.61133224070955417276
Bandera County,1998,1.26392277745598163021,1.02668058692937424491,2.48190353488152428568,2.18501029897660245139
Silver Bow County,1998,1.19459134251184028245,0.99307177308895485709,2.25356241168218930424,1.89232557438907003737
Des Moines County,1998,1.16147505108884100076,1.00019510507543520927,1.90988030636894253537,1.81231927712054606536
Ziebach County,1998,1.49438985593775568341,0.98926953401562143485,1.65824140896196443400,1.65603939569719943415
Prince Edward County,1998,1.42806228746021112806,0.95518007223846657343,1.87317108832542820448,1.87254567195071775119
Pondera County,1998,1.23505141879023646418,1.02822890647692501336,1.81557094520291596229,1.64186337992686018469
Josephine County,1998,1.19746682075677113275,0.92521117145040830588,1.93018251824123106781,1.81422266581190835269
De Witt County,1998,1.22993804537949457421,1.06219021522148986919,1.94558764868970276649,1.83408019425493053792
Cullman County,1998,1.23079644252410166053,1.01320585261719926244,2.06081246538861621092,1.77251278644424965328
Abbeville County,1998,1.15426182687998177528,0.80962697679897274311,2.38229291897681249414,1.85182291887303689912
El Dorado County,1998,0.93448900017825880288,0.90111299912438345098,1.96037722600804459593,1.95889609140129708484
Smyth County,1998,1.13848775080270603275,0.89554849636402518467,2.11209521633627773568,1.83479879869374517052
Brooks County,1998,1.12379960174805947656,1.08343520010053198192,1.93183426647144409361,1.81441869872796544068
Klamath County,1998,1.03405237160938898732,0.98525999620954854543,1.98882752518197188443,1.69026465484979365939
